SC,E_E_dmd_excl,theta_ex_d_t,E_p_0,E_p_1,E_p_2,E_p_3,E_E_PV_h,E_E_PV_sell,E_E_PV_chg,E_E_PSS_h,E_E_PSS_max_sup,E_E_srpl,E_E_dmd_incl,E_E_aux_PSS,E_dash_dash_E_PV_chg,E_dash_dash_E_srpl,E_dash_dash_E_SB_sup,E_E_PV_max_sup,E_E_SB_max_sup,E_dash_dash_E_PV_max_sup,E_dash_dash_E_SB_max_sup,E_E_SB_max_chg,E_E_aux_PCS
1.0,1.378527563692292,1.3,0.6124937056490757,0.0,0.0,0.0,0.5036659221176132,0.0,0.0,0.0,0.5036659221176132,0.0,1.406527563692292,0.028,0.0,0.0,0.0,0.5036659221176132,0.0,0.5941188944796033,0.0,0.6,0.025
1.0,1.045009807907088,2.5,1.530378420666388,0.0,0.0,0.0,1.073009807907088,0.0,0.29874558343814805,0.0,1.371755391345236,0.29874558343814805,1.073009807907088,0.028,1.3125,1.5,0.0,1.371755391345236,0.0,1.484467068046396,0.0,1.1949823337525922,0.025
1.0,0.7939178832023315,4.0,2.0691407682699263,0.0,0.0,0.0,0.8219178832023315,0.0,1.059371998388951,0.0,2.915618030508748,1.059371998388951,0.8219178832023315,0.028,1.3125,1.5,0.0,1.8812898815912824,1.0343281489174656,2.007066545221828,1.2823878450435544,3.4716572478886647,0.025
1.0,0.24563261039866457,6.6,2.378486295981051,0.0,0.0,0.0,0.2736326103986646,0.0,1.9002208040254138,0.0,4.4428717490092575,1.9002208040254138,0.2736326103986646,0.028,1.8258208040254138,2.0264828759235014,0.0,2.1738534144240784,2.269018334585179,2.307131707101619,2.548736753420697,3.2889586898670844,0.025
1.0,0.6045133849330989,8.0,2.4898877610192023,0.0,0.0,0.0,0.6325133849330989,0.11727343685509473,1.5294245281957166,0.0,6.204964426924594,1.6466979650508113,0.6325133849330989,0.028,1.4496404978426023,1.7664594513341656,0.0,2.2792113499839104,3.9257530769406834,2.415191128188626,4.247951873785317,1.5294245281957166,0.025
1.0,0.6973129820655415,8.8,1.5215648467263596,0.0,0.0,0.0,0.7253129820655415,0.0,0.6381069717259129,0.0,6.558541144025618,0.6381069717259129,0.7253129820655415,0.028,1.3124999999999998,1.5,0.0,1.3634199537914544,5.195121190234164,1.4759179013245687,5.549867887419655,0.6381069717259129,0.025
1.0,0.25565162898791843,8.8,1.2960521021133966,0.0,0.0,0.0,0.28365162898791846,1.1102230246251565e-16,0.866489646585826,0.0,6.369118176473183,0.8664896465858261,0.28365162898791846,0.028,1.3124999999999998,1.5,0.0,1.1501412755737446,5.218976900899438,1.2571705390499945,5.574335282973783,0.866489646585826,0.025
1.0,0.19554513675466145,9.0,1.2973402854294462,0.0,0.0,0.0,0.22354513675466145,0.0,0.9278144381902371,0.0,6.370336475844336,0.9278144381902371,0.22354513675466145,0.028,1.3125,1.5,0.0,1.1513595749448986,5.218976900899438,1.2584200768665628,5.574335282973783,0.9278144381902371,0.025
1.0,0.38797414030339533,8.5,0.3694304942021819,0.0,0.0,0.0,0.27378888989171346,0.0,0.0,0.1421852504116819,5.492765790791152,0.0,0.41597414030339536,0.028,0.0,0.0,1.5,0.27378888989171346,5.218976900899438,0.3583475793761164,5.574335282973783,0.6,0.025
1.0,0.4543730149393888,7.7,0.12072450617741465,0.0,0.0,0.0,0.07026166259525532,0.0,0.0,0.41211135234413354,3.9145746690174437,0.0,0.48237301493938883,0.028,0.0,0.0,1.5,0.07026166259525532,3.844313006422188,0.1171027709920922,4.164423596330449,0.6,0.025
1.0,1.2630904981769833,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2910904981769833,2.411410658138779,0.0,1.2910904981769833,0.028,0.0,0.0,1.5457338442840853,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.3452594773702877,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8891648056662702,0.8891648056662702,0.0,1.3732594773702878,0.028,0.0,0.0,1.5,0.0,0.8891648056662702,0.0,1.1335023647859181,0.6,0.025
1.0,1.4113478611699233,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4153478611699233,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.3132527402884584,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3172527402884584,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.7333884082315378,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7373884082315378,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.5612510134228723,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5652510134228723,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.715213562397646,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719213562397646,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.3388405096105547,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428405096105547,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13878566206790124,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278566206790125,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14658566206790125,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058566206790125,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14658566206790125,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15058566206790125,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13878566206790124,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14278566206790125,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,3.663853277088015,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.667853277088015,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.5566738696668805,0.3,0.022088301109206558,0.0,0.0,0.0,0.012855391245558215,0.0,0.0,0.0,0.012855391245558215,0.0,1.5846738696668805,0.028,0.0,0.0,0.0,0.012855391245558215,0.0,0.02142565207593036,0.0,0.6,0.025
1.0,1.3116288523775728,1.0,0.40682785096205387,0.0,0.0,0.0,0.30915744004736245,0.0,0.0,0.0,0.30915744004736245,0.0,1.3396288523775728,0.028,0.0,0.0,0.0,0.30915744004736245,0.0,0.3946230154331922,0.0,0.6,0.025
1.0,0.6827775191312169,3.4,1.0371681901505478,0.0,0.0,0.0,0.7107775191312169,0.0,0.19452429670366356,0.0,0.9053018158348805,0.19452429670366356,0.7107775191312169,0.028,1.3125,1.5,0.0,0.9053018158348805,0.0,1.0060531444460312,0.0,0.7780971868146542,0.025
1.0,0.7941450089739364,6.1,0.9217656307307482,0.0,0.0,0.0,0.796159845263605,0.0,0.0,0.025985163710331438,1.8304879941810706,0.0,0.8221450089739364,0.028,0.0,0.0,1.5,0.796159845263605,1.0343281489174656,0.8941126618088256,1.2823878450435544,0.6,0.025
1.0,0.24564140283693614,7.6,0.5703598799856385,0.0,0.0,0.0,0.27364140283693617,0.0,0.19017645365948138,0.0,0.46381785649641755,0.19017645365948138,0.27364140283693617,0.028,1.3125,1.5,0.0,0.46381785649641755,0.0,0.5532490835860693,0.0,0.7607058146379254,0.025
1.0,0.2731285413456512,8.2,0.7436129765750171,0.0,0.0,0.0,0.3011285413456512,0.0,0.3265434312501712,0.0,1.662000121513288,0.3265434312501712,0.3011285413456512,0.028,1.3125,1.5,0.0,0.6276719725958224,1.0343281489174656,0.7213045872777666,1.2823878450435544,1.0701121717150295,0.025
1.0,0.6641277880631095,7.7,1.3462261828588409,0.0,0.0,0.0,0.6921277880631095,0.0,0.5054656243756391,0.0,3.4666117470239275,0.5054656243756391,0.6921277880631095,0.028,1.3125,1.5,0.0,1.1975934124387486,2.269018334585179,1.3058393973730755,2.548736753420697,1.1819460533447423,0.025
1.0,0.25566042142619,8.2,0.7434514399147168,0.0,0.0,0.0,0.28366042142619,0.0,0.3438587778731534,0.0,4.103721316990112,0.3438587778731534,0.28366042142619,0.028,1.3125,1.5,0.0,0.6275191992993434,3.4762021176907685,0.7211478967172753,3.7868739668623266,0.49248136638585027,0.025
1.0,0.19555392919293307,7.9,0.38095395373793783,0.0,0.0,0.0,0.22355392919293307,0.0,0.06113327255472159,0.0,4.9312354135843846,0.06113327255472159,0.22355392919293307,0.028,1.3125,1.5,0.0,0.28468720174765466,4.64654821183673,0.36952533512579966,4.987228935217159,0.06113327255472159,0.025
1.0,0.5404904118387533,6.7,0.28378452013875044,0.0,0.0,0.0,0.19278920992122317,0.0,0.0,0.3757012019175302,5.411766110820661,0.0,0.5684904118387534,0.028,0.0,0.0,1.5,0.19278920992122317,5.218976900899438,0.27527098453458787,5.574335282973783,0.6,0.025
1.0,0.5405003677121619,6.4,0.07189323752539763,0.0,0.0,0.0,0.041841864239781416,0.0,0.0,0.5266585034723805,3.8861548706619695,0.0,0.568500367712162,0.028,0.0,0.0,1.5,0.041841864239781416,3.844313006422188,0.0697364403996357,4.164423596330449,0.6,0.025
1.0,1.3648360104845327,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3928360104845328,2.411410658138779,0.0,1.3928360104845328,0.028,0.0,0.0,1.6500882158815722,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.4147007560736222,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824028842166804,0.7824028842166804,0.0,1.4427007560736222,0.028,0.0,0.0,1.5,0.0,0.7824028842166804,0.0,1.0240029581709542,0.6,0.025
1.0,1.4989035485998743,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5029035485998743,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.4160175602722143,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4200175602722143,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.819430046481153,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.823430046481153,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.600391459265076,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.604391459265076,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.715440688169251,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.719440688169251,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24829171723765434,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522917172376543,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879171723765432,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279171723765433,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659171723765435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059171723765435,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659171723765435,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059171723765435,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13879171723765432,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14279171723765433,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659171723765435,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15059171723765435,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14659171723765435,-0.3,0.04534742838216489,0.0,0.0,0.0,0.026392203318419964,0.0,0.0,0.0,0.026392203318419964,0.0,0.17459171723765435,0.028,0.0,0.0,0.0,0.026392203318419964,0.0,0.04398700553069994,0.0,0.6,0.025
1.0,4.856850477074912,0.2,0.7357194167907087,0.0,0.0,0.0,0.6202066384298127,0.0,0.0,0.0,0.6202066384298127,0.0,4.884850477074911,0.028,0.0,0.0,0.0,0.6202066384298127,0.0,0.7136478342869874,0.0,0.6,0.025
1.0,1.9516007089148806,2.9,1.5657573853295317,0.0,0.0,0.0,1.4052150471754044,0.0,0.0,0.0,1.4052150471754044,0.0,1.9796007089148806,0.028,0.0,0.0,0.0,1.4052150471754044,0.0,1.5187846637696456,0.0,0.6,0.025
1.0,1.32217633227627,5.1,2.1167426108443372,0.0,0.0,0.0,1.35017633227627,0.0,0.5761329919297613,0.0,1.9263093242060314,0.5761329919297613,1.35017633227627,0.028,1.3125,1.5,0.0,1.9263093242060314,0.0,2.0532403325190067,0.0,2.3045319677190452,0.025
1.0,0.7603211199623806,7.8,2.4371961749325344,0.0,0.0,0.0,0.7883211199623806,0.0,1.4410571624800634,0.0,3.2637064313599096,1.4410571624800634,0.7883211199623806,0.028,1.3666571624800634,1.55554580767186,0.0,2.229378282442444,1.0343281489174656,2.364080289684558,1.2823878450435544,4.5538425907459725,0.025
1.0,0.8831053108530137,6.9,2.5458460932332905,0.0,0.0,0.0,0.9111053108530137,0.0,1.4210286318223702,0.0,4.650502990500991,1.4210286318223702,0.9111053108530137,0.028,1.3466286318223701,1.5350037249460209,0.0,2.3321339426753838,2.318369047825607,2.4694707104362914,2.599352869564725,3.1954871426705305,0.025
1.0,0.9171611898122614,7.9,2.288501452063169,0.0,0.0,0.0,0.9451611898122614,0.0,1.1435890584764807,0.0,5.643234079095482,1.1435890584764807,0.9451611898122614,0.028,1.3125000000000002,1.5,0.0,2.088750248288742,3.5544838308067392,2.2198464085012737,3.8671629033915274,1.5706050451124034,0.025
1.0,0.32779658915005566,7.9,1.5229177654106056,0.0,0.0,0.0,0.3557965891500557,0.0,1.0089028874870245,0.0,6.086800319124131,1.0089028874870245,0.3557965891500557,0.028,1.3125,1.5,0.0,1.3646994766370801,4.722100842487051,1.4772302324482873,5.064718812807232,1.0089028874870245,0.025
1.0,0.14659171723765435,7.6,1.2019225716287993,0.0,0.0,0.0,0.17459171723765435,0.0,0.8865265548802825,0.0,6.280095173017375,0.8865265548802825,0.17459171723765435,0.028,1.3125,1.5,0.0,1.0611182721179369,5.218976900899438,1.1658648944799352,5.574335282973783,0.8865265548802825,0.025
1.0,0.5340701180857091,7.4,0.4215042511841901,0.0,0.0,0.0,0.3230376455574477,0.0,0.0,0.23903247252826149,5.542014546456886,0.0,0.5620701180857092,0.028,0.0,0.0,1.5,0.3230376455574477,5.218976900899438,0.40885912364866434,5.574335282973783,0.6,0.025
1.0,1.2656193657934294,6.7,0.15447642252347402,0.0,0.0,0.0,0.08990527790866187,0.0,0.0,1.2037140878847676,3.93421828433085,0.0,1.2936193657934294,0.028,0.0,0.0,1.5,0.08990527790866187,3.844313006422188,0.1498421298477698,4.164423596330449,0.6,0.025
1.0,1.555625022904517,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.583625022904517,2.411410658138779,0.0,1.583625022904517,0.028,0.0,0.0,1.845769254261043,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.2444536128567383,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808747130472361,0.5808747130472361,0.0,1.2724536128567383,0.028,0.0,0.0,1.5,0.0,0.5808747130472361,0.0,0.8173073979971652,0.6,0.025
1.0,1.4608721562239906,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4648721562239906,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.5423099306438857,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5463099306438857,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.775976766685002,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.779976766685002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7596597424988005,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636597424988005,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.5238432394174354,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5278432394174354,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.24831071222222223,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25231071222222223,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13881071222222224,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14281071222222225,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14661071222222222,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15061071222222222,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14661071222222222,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15061071222222222,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13881071222222224,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14281071222222225,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14661071222222222,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15061071222222222,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14661071222222222,-0.5,0.04544766625933714,0.0,0.0,0.0,0.02645054176293421,0.0,0.0,0.0,0.02645054176293421,0.0,0.17461071222222221,0.028,0.0,0.0,0.0,0.02645054176293421,0.0,0.04408423627155702,0.0,0.6,0.025
1.0,4.865560497612748,-0.1,0.7987966503776214,0.0,0.0,0.0,0.6798619320946353,0.0,0.0,0.0,0.6798619320946353,0.0,4.893560497612747,0.028,0.0,0.0,0.0,0.6798619320946353,0.0,0.7748327508662927,0.0,0.6,0.025
1.0,1.960517914578142,2.1,1.556460893402479,0.0,0.0,0.0,1.3964228899353945,0.0,0.0,0.0,1.3964228899353945,0.0,1.988517914578142,0.028,0.0,0.0,0.0,1.3964228899353945,0.0,1.5097670666004046,0.0,0.6,0.025
1.0,1.323887602916358,4.6,2.0919153167715825,0.0,0.0,0.0,1.351887602916358,0.0,0.5509413079203662,0.0,1.9028289108367242,0.5509413079203662,1.351887602916358,0.028,1.3125,1.5,0.0,1.9028289108367242,0.0,2.029157857268435,0.0,2.203765231681465,0.025
1.0,0.7603401149469485,5.9,2.4117182762017593,0.0,0.0,0.0,0.7883401149469486,0.0,1.4169424447708652,0.0,3.2396107086352792,1.4169424447708652,0.7883401149469486,0.028,1.3425424447708654,1.5308127638675542,0.0,2.205282559717814,1.0343281489174656,2.3393667279157064,1.2823878450435544,4.549982708162658,0.025
1.0,0.7238920348603683,6.4,2.1190090774547574,0.0,0.0,0.0,0.7518920348603684,0.0,1.176560800142468,0.0,4.224863278666272,1.176560800142468,0.7518920348603684,0.028,1.3125,1.5,0.0,1.9284528350028365,2.2964104436634356,2.0554388051311143,2.5768312242701903,2.7269308432112775,0.025
1.0,0.7542392164239029,7.0,1.3484214614041488,0.0,0.0,0.0,0.7822392164239029,0.0,0.4174303806990707,0.0,4.702534762889403,0.4174303806990707,0.7822392164239029,0.028,1.3125,1.5,0.0,1.1996695971229736,3.50286516576643,1.307968817562024,3.8142206828373637,0.5894909047423353,0.025
1.0,0.3278155841346236,6.9,0.6916172544002922,0.0,0.0,0.0,0.3558155841346236,2.7755575615628914e-17,0.22268143421445266,0.0,5.250783606368779,0.2226814342144527,0.3558155841346236,0.028,1.3124999999999998,1.5,0.0,0.5784970183490763,4.672286588019703,0.6708687367682834,5.013627269763798,0.22268143421445266,0.025
1.0,0.14661071222222222,6.2,0.634806164852391,0.0,0.0,0.0,0.17461071222222221,0.0,0.3501572181869266,0.0,5.743744831308587,0.3501572181869266,0.17461071222222221,0.028,1.3125000000000002,1.5,0.0,0.5247679304091488,5.218976900899438,0.6157619799068192,5.574335282973783,0.3501572181869266,0.025
1.0,0.5319775479089286,6.8,0.4044036429624923,0.0,0.0,0.0,0.30686474533177704,0.0,0.0,0.2531128025771516,5.525841646231215,0.0,0.5599775479089286,0.028,0.0,0.0,1.5,0.30686474533177704,5.218976900899438,0.3922715336736175,5.574335282973783,0.6,0.025
1.0,1.3695471180616887,3.8,0.355385703678203,0.0,0.0,0.0,0.26050602925366045,0.0,0.0,1.1370410888080282,4.104819035675849,0.0,1.3975471180616887,0.028,0.0,0.0,1.5,0.26050602925366045,3.844313006422188,0.3447241325678569,4.164423596330449,0.6,0.025
1.0,1.6504193249292531,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6784193249292532,2.411410658138779,0.0,1.6784193249292532,0.028,0.0,0.0,1.9429941794146186,0.0,2.411410658138779,0.0,2.6947801621936196,0.6,0.025
1.0,1.3139927156359488,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48010212271229546,0.48010212271229546,0.0,1.3419927156359488,0.028,0.0,0.0,1.5,0.0,0.48010212271229546,0.0,0.7139508950895338,0.6,0.025
1.0,1.592838118538462,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.596838118538462,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.628450162157596,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.632450162157596,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.8767751884658304,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8807751884658304,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.7602395768930906,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7642395768930906,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.5240805677353366,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5280805677353366,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.3388903610766041,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428903610766041,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13883551353395063,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14283551353395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14663551353395063,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15063551353395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.14663551353395063,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15063551353395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,0.13883551353395063,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14283551353395063,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,3.6381826124699663,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6421826124699663,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.002
1.0,1.7288045015477254,-1.1,0.07303984559542465,0.0,0.0,0.0,0.04250919013653714,0.0,0.0,0.0,0.04250919013653714,0.0,1.7568045015477254,0.028,0.0,0.0,0.0,0.04250919013653714,0.0,0.0708486502275619,0.0,0.6,0.025
1.0,1.381078048476654,-0.4,0.5129893343850361,0.0,0.0,0.0,0.40955966299464786,0.0,0.0,0.0,0.40955966299464786,0.0,1.409078048476654,0.028,0.0,0.0,0.0,0.40955966299464786,0.0,0.497599654353485,0.0,0.6,0.025
1.0,0.7165178038192344,1.8,0.8791627314258671,0.0,0.0,0.0,0.7445178038192344,0.0,0.01135034942677926,0.0,0.7558681532460136,0.01135034942677926,0.7445178038192344,0.028,1.3125,1.5,0.0,0.7558681532460136,0.0,0.8527878494830909,0.0,0.04540139770711704,0.025
1.0,0.7941948604399858,3.2,2.1447812888324105,0.0,0.0,0.0,0.8221948604399858,0.0,1.1306320434732662,0.0,2.9871550528307176,1.1306320434732662,0.8221948604399858,0.028,1.3125,1.5,0.0,1.952826903913252,1.0343281489174656,2.080437850167438,1.2823878450435544,3.7051828199993655,0.025
1.0,0.24569125430298555,4.8,2.4638276981833336,0.0,0.0,0.0,0.2736912543029856,0.0,1.9808737912539018,0.0,4.523583380142067,1.9808737912539018,0.2736912543029856,0.028,1.906473791253902,2.1092038884655406,0.0,2.2545650455568875,2.269018334585179,2.3899128672378334,2.548736753420697,3.2940905336075454,0.025
1.0,0.2914653982964309,5.0,2.59244897233394,0.0,0.0,0.0,0.31946539829643095,0.5878407918357003,1.468902425452692,0.0,6.371427793018677,2.056743217288392,0.31946539829643095,0.028,1.37289507870701,2.187018684398351,0.0,2.376208615584823,3.9952191774338535,2.5146755031639216,4.319199156342414,1.468902425452692,0.025
1.0,0.5102877992482363,5.3,2.5107070868149246,0.0,0.0,0.0,0.5382877992482363,0.3583270167386581,1.40228641136832,0.0,7.496308257271951,1.760613428106978,0.5382877992482363,0.028,1.3124999999999996,1.8832958236994648,0.0,2.2989012273552145,5.197407029916737,2.4353858742104766,5.55221233837614,1.40228641136832,0.025
1.0,0.2557102728922394,5.3,1.8864385371689614,0.0,0.0,0.0,0.28371027289223943,0.035979864426185726,1.38880910920912,0.0,6.927476147426983,1.4247889736353057,0.28371027289223943,0.028,1.3125,1.5388604857798007,0.0,1.708499246527545,5.218976900899438,1.8298453810538924,5.574335282973783,1.38880910920912,0.025
1.0,0.19560378065898246,3.3,0.9636355268623402,0.0,0.0,0.0,0.22360378065898245,0.0,0.6121545188710756,0.0,6.054735200429496,0.6121545188710756,0.22360378065898245,0.028,1.3125,1.5,0.0,0.8357582995300581,5.218976900899438,0.93472646105647,5.574335282973783,0.6121545188710756,0.025
1.0,0.3071912723282561,3.7,0.3922220624726504,0.0,0.0,0.0,0.2953440155835091,0.0,0.0,0.03984725674474704,5.514320916482947,0.0,0.33519127232825613,0.028,0.0,0.0,1.5,0.2953440155835091,5.218976900899438,0.3804554005984708,5.574335282973783,0.6,0.025
1.0,0.46759705182944433,3.4,0.13408142784003446,0.0,0.0,0.0,0.07803539100290005,0.0,0.0,0.41756166082654433,3.9223483974250883,0.0,0.49559705182944436,0.028,0.0,0.0,1.5,0.07803539100290005,3.844313006422188,0.13005898500483343,4.164423596330449,0.6,0.025
